DateTime,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
2017-12-16 00:50:00,24547.527,19091.463,11011.113
2017-12-16 01:00:00,24200.678,18742.635,10870.378
2017-12-16 01:10:00,23761.531,18363.227,10741.729
2017-12-16 01:20:00,23363.7,18109.67,10631.773
2017-12-16 01:30:00,23130.736,17880.664,10556.258
2017-12-16 01:40:00,22910.914,17620.299,10435.961
2017-12-16 01:50:00,22674.896,17342.379,10341.388
2017-12-16 02:00:00,22419.137,17153.11,10206.458
2017-12-16 02:10:00,22294.422,16900.084,10207.841
2017-12-16 02:20:00,22144.07,16749.918,10162.134
2017-12-16 02:30:00,21990.068,16610.51,10126.101
2017-12-16 02:40:00,21931.107,16340.573,10105.064
2017-12-16 02:50:00,21827.28,16162.185,10062.444
2017-12-16 03:00:00,21735.354,16135.256,10057.01
2017-12-16 03:10:00,21704.191,16105.901,10049.367
2017-12-16 03:20:00,21656.184,16091.009,10010.334
2017-12-16 03:30:00,21563.67,16100.37,10010.2295
2017-12-16 03:40:00,21594.375,16097.857,10020.826
2017-12-16 03:50:00,21544.225,16039.741,10028.617
2017-12-16 04:00:00,21430.883,15844.529,9754.405
2017-12-16 04:10:00,21378.982,15808.102,9790.738
2017-12-16 04:20:00,21410.125,15819.244,9815.311
2017-12-16 04:30:00,21421.314,15806.655,9839.524
2017-12-16 04:40:00,21402.477,15863.901,9855.008
2017-12-16 04:50:00,21425.662,15854.147,9899.954
2017-12-16 05:00:00,21577.871,15940.249,9970.859
2017-12-16 05:10:00,21853.93,16092.97,10063.955
2017-12-16 05:20:00,22059.027,16349.665,10108.6455
2017-12-16 05:30:00,22359.416,16588.506,10103.776
2017-12-16 05:40:00,22357.834,16580.111,10120.196
2017-12-16 05:50:00,22385.97,16533.646,10114.664
2017-12-16 06:00:00,22299.34,16421.434,10039.921
2017-12-16 06:10:00,22283.17,16145.997,9914.5205
2017-12-16 06:20:00,21526.756,15174.515,9893.132
2017-12-16 06:30:00,20771.021,14649.216,9713.094
2017-12-16 06:40:00,20104.523,14130.375,8964.768
2017-12-16 06:50:00,19896.992,14023.256,8428.006
2017-12-16 07:00:00,19828.17,14061.451,7983.2607
2017-12-16 07:10:00,19974.518,14060.037,7920.074
2017-12-16 07:20:00,20008.877,14170.996,8028.3037
2017-12-16 07:30:00,20128.8,14183.161,8036.567
2017-12-16 07:40:00,20099.535,14222.695,8141.227
2017-12-16 07:50:00,20129.363,14177.539,8320.126
2017-12-16 08:00:00,21282.273,15568.769,8362.39
2017-12-16 08:10:00,21333.793,15833.671,8399.717
2017-12-16 08:20:00,21650.807,16110.254,8557.98
2017-12-16 08:30:00,22394.49,16665.045,8677.201
2017-12-16 08:40:00,22792.672,17087.428,8831.899
2017-12-16 08:50:00,23628.496,17934.643,9020.135
2017-12-16 09:00:00,24370.371,17914.844,9292.889
2017-12-16 09:10:00,24757.596,18538.217,9558.671
2017-12-16 09:20:00,25201.146,19652.826,9805.843
2017-12-16 09:30:00,25775.922,20192.24,9997.836
2017-12-16 09:40:00,26416.117,20484.023,10245.661
2017-12-16 09:50:00,26867.664,20862.092,10694.143
2017-12-16 10:00:00,27332.365,21321.621,11126.723
2017-12-16 10:10:00,27751.94,21499.666,11519.211
2017-12-16 10:20:00,28166.58,21657.557,11972.056
2017-12-16 10:30:00,28471.848,22152.16,12184.713
2017-12-16 10:40:00,28697.938,22377.12,12191.682
2017-12-16 10:50:00,28932.059,22631.768,12195.072
2017-12-16 11:00:00,29091.354,22963.99,12254.234
2017-12-16 11:10:00,29199.562,23202.023,12221.312
2017-12-16 11:20:00,29381.814,23515.19,12229.455
2017-12-16 11:30:00,29484.662,23772.453,12266.359
2017-12-16 11:40:00,29589.236,23881.79,12442.792
2017-12-16 11:50:00,29556.047,24068.25,12495.504
2017-12-16 12:00:00,29526.121,24795.855,12544.108
2017-12-16 12:10:00,29677.973,24872.35,12723.698
2017-12-16 12:20:00,29702.861,24910.93,12655.983
2017-12-16 12:30:00,29755.035,24944.19,12664.184
2017-12-16 12:40:00,29758.363,24945.828,12699.264
2017-12-16 12:50:00,29795.299,24968.85,12741.085
2017-12-16 13:00:00,30034.404,25033.922,12737.809
2017-12-16 13:10:00,30051.834,25070.527,12773.594
2017-12-16 13:20:00,30085.592,25074.865,12779.717
2017-12-16 13:30:00,30073.451,25073.205,12730.38
2017-12-16 13:40:00,30025.922,25088.775,12720.601
2017-12-16 13:50:00,29987.018,25061.46,12647.264
2017-12-16 14:00:00,29951.428,25038.707,12586.319
2017-12-16 14:10:00,29922.648,25012.006,12603.492
2017-12-16 14:20:00,29893.662,24989.617,12595.785
2017-12-16 14:30:00,29869.408,25012.506,12592.885
2017-12-16 14:40:00,29809.236,24983.002,12562.636
2017-12-16 14:50:00,29677.658,24986.008,12598.48
2017-12-16 15:00:00,29548.283,24961.76,12570.29
2017-12-16 15:10:00,29499.4,24993.188,12611.949
2017-12-16 15:20:00,29442.34,24957.219,12501.253
2017-12-16 15:30:00,29386.168,24941.562,12473.9
2017-12-16 15:40:00,29374.385,24937.973,12482.332
2017-12-16 15:50:00,29358.348,24926.346,12440.6
2017-12-16 16:00:00,29336.197,24952.867,11997.673
2017-12-16 16:10:00,29341.008,24970.723,11956.03
2017-12-16 16:20:00,29360.404,24983.084,11605.788
2017-12-16 16:30:00,29560.947,25042.758,11315.064
2017-12-16 16:40:00,29924.41,25503.54,11287.922
2017-12-16 16:50:00,30329.293,25883.523,11846.853
2017-12-16 17:00:00,31021.83,26556.791,13414.679
2017-12-16 17:10:00,32514.846,27853.344,15262.824
2017-12-16 17:20:00,35156.01,29634.867,16381.132
2017-12-16 17:30:00,37364.21,30668.95,16339.916
2017-12-16 17:40:00,38466.164,30668.014,16335.329
2017-12-16 17:50:00,38075.76,30564.41,16789.807
2017-12-16 18:00:00,38027.38,30565.535,16778.793
2017-12-16 18:10:00,38128.93,30409.068,16698.152
2017-12-16 18:20:00,38085.836,30321.729,16761.67
2017-12-16 18:30:00,37571.492,30216.527,16738.195
2017-12-16 18:40:00,37420.83,30119.615,16742.373
2017-12-16 18:50:00,37386.6,30092.059,16746.633
2017-12-16 19:00:00,37361.62,30075.123,16736.49
2017-12-16 19:10:00,37381.18,29963.377,16742.598
2017-12-16 19:20:00,37369.094,29874.953,16720.297
2017-12-16 19:30:00,37283.848,29718.967,16728.092
2017-12-16 19:40:00,37121.176,29665.957,16714.172
2017-12-16 19:50:00,36998.57,29511.254,16733.023
2017-12-16 20:00:00,36897.996,29324.023,16747.084
2017-12-16 20:10:00,36863.176,29330.291,16731.334
2017-12-16 20:20:00,36792.89,29291.594,16762.604
2017-12-16 20:30:00,36703.46,29223.816,16761.744
2017-12-16 20:40:00,36522.855,29048.586,16792.691
2017-12-16 20:50:00,36290.72,28883.992,16703.688
2017-12-16 21:00:00,35910.4,28779.354,16572.666
2017-12-16 21:10:00,35651.86,28580.957,16530.66
2017-12-16 21:20:00,35241.246,28345.693,16454.51
2017-12-16 21:30:00,34857.14,28023.62,16327.086
2017-12-16 21:40:00,34400.47,27856.602,16349.339
2017-12-16 21:50:00,34151.15,27710.01,16058.334
2017-12-16 22:00:00,33985.074,27488.402,15705.422
2017-12-16 22:10:00,33780.438,27041.523,15546.703
2017-12-16 22:20:00,33229.42,26776.666,15391.586
2017-12-16 22:30:00,32675.943,26242.215,15139.362
2017-12-16 22:40:00,31987.617,25802.633,14874.824
2017-12-16 22:50:00,31351.105,25400.768,14829.5
2017-12-16 23:00:00,30704.367,24873.158,14453.871
2017-12-16 23:10:00,29986.62,24286.986,14094.292
2017-12-16 23:20:00,29262.068,23575.76,13856.04
2017-12-16 23:30:00,28556.674,23048.26,13470.313
2017-12-16 23:40:00,27963.158,22550.383,13193.965
2017-12-16 23:50:00,27425.191,22104.545,12845.246
2017-12-17 00:00:00,26530.258,20890.758,11814.555
2017-12-17 00:10:00,26103.617,20593.0,11573.997
2017-12-17 00:20:00,25499.248,20077.05,11370.211
2017-12-17 00:30:00,25107.336,19646.139,11238.882
2017-12-17 00:40:00,24730.266,19179.793,11083.832
2017-12-17 00:50:00,24370.23,18728.266,10931.757
2017-12-17 01:00:00,24022.469,18360.94,10788.617
2017-12-17 01:10:00,23545.42,18013.268,10631.131
2017-12-17 01:20:00,23165.314,17616.424,10552.598
2017-12-17 01:30:00,22908.918,17280.748,10455.153
2017-12-17 01:40:00,22678.832,16996.314,10306.735
2017-12-17 01:50:00,22410.367,16572.188,10125.076
2017-12-17 02:00:00,22184.88,16442.842,9986.991
2017-12-17 02:10:00,22064.889,16215.601,9940.259
2017-12-17 02:20:00,21912.547,16059.454,9868.863
2017-12-17 02:30:00,21810.46,15881.299,9824.881
2017-12-17 02:40:00,21712.857,15674.895,9794.523
2017-12-17 02:50:00,21599.385,15410.148,9751.432
2017-12-17 03:00:00,21522.014,15309.869,9744.287
2017-12-17 03:10:00,21451.973,15207.627,9763.87
2017-12-17 03:20:00,21450.71,14983.488,9682.963
2017-12-17 03:30:00,21430.334,15183.15,9698.501
2017-12-17 03:40:00,21449.88,15166.448,9720.233
2017-12-17 03:50:00,21396.678,15075.453,9614.3125
2017-12-17 04:00:00,21210.12,15218.063,9413.115
2017-12-17 04:10:00,21305.168,15223.405,9490.423
2017-12-17 04:20:00,21291.31,15225.11,9496.204
2017-12-17 04:30:00,21283.385,15230.707,9527.031
2017-12-17 04:40:00,21285.572,15251.67,9494.24
2017-12-17 04:50:00,21299.695,15294.77,9562.714
2017-12-17 05:00:00,21432.766,15366.568,9636.332
2017-12-17 05:10:00,21702.125,15489.038,9689.828
2017-12-17 05:20:00,21849.66,15619.928,9779.045
2017-12-17 05:30:00,22096.201,15680.74,9806.026
2017-12-17 05:40:00,22103.803,15430.207,9821.265
2017-12-17 05:50:00,22047.256,15233.925,9761.959
2017-12-17 06:00:00,21767.096,14905.267,9605.853
2017-12-17 06:10:00,21423.604,14658.533,9439.102
2017-12-17 06:20:00,20496.78,13928.793,9299.977
2017-12-17 06:30:00,19741.877,13161.987,8996.823
2017-12-17 06:40:00,18927.768,12492.957,8267.146
2017-12-17 06:50:00,18721.752,12177.85,7721.6445
2017-12-17 07:00:00,18734.701,12155.244,7207.7637
2017-12-17 07:10:00,18837.094,12157.415,7130.611
2017-12-17 07:20:00,18846.55,12149.651,7133.8857
2017-12-17 07:30:00,18873.752,12143.663,7146.152
2017-12-17 07:40:00,18879.182,12142.948,7161.376
2017-12-17 07:50:00,18923.357,12208.296,7273.276
2017-12-17 08:00:00,20559.45,13428.777,7279.964
2017-12-17 08:10:00,20306.434,13400.19,7288.9604
2017-12-17 08:20:00,19911.945,13508.579,7422.9346
2017-12-17 08:30:00,19806.191,13572.576,7634.454
2017-12-17 08:40:00,19970.87,13873.892,7916.487
2017-12-17 08:50:00,20140.494,14254.89,8139.435
2017-12-17 09:00:00,20775.81,14668.85,8503.254
2017-12-17 09:10:00,21168.877,15185.389,8779.597
2017-12-17 09:20:00,21511.197,15680.622,9026.146
2017-12-17 09:30:00,21936.84,16123.669,9201.04
2017-12-17 09:40:00,22620.793,16722.588,9419.072
2017-12-17 09:50:00,23444.543,17322.8,9957.815
2017-12-17 10:00:00,24303.438,17813.498,10518.8
2017-12-17 10:10:00,25226.668,18370.56,10920.399
2017-12-17 10:20:00,25806.896,18867.656,11380.969
2017-12-17 10:30:00,26313.004,19176.316,11693.85
2017-12-17 10:40:00,26930.666,19500.326,11784.483
2017-12-17 10:50:00,27334.648,19768.805,11716.15
2017-12-17 11:00:00,27743.006,19950.654,11839.144
2017-12-17 11:10:00,27805.686,20128.65,11851.472
2017-12-17 11:20:00,28134.102,20228.238,11870.722
2017-12-17 11:30:00,28233.582,20347.066,11887.675
2017-12-17 11:40:00,28412.508,20412.277,12078.862
2017-12-17 11:50:00,28457.785,20563.396,12155.162
2017-12-17 12:00:00,28601.76,20610.178,12351.603
2017-12-17 12:10:00,28667.74,20827.396,12406.4
2017-12-17 12:20:00,28700.15,20978.479,12444.029
2017-12-17 12:30:00,28833.203,21054.664,12478.86
2017-12-17 12:40:00,28966.357,21169.795,12479.554
2017-12-17 12:50:00,29018.922,21155.793,12528.105
2017-12-17 13:00:00,29084.105,21237.963,12529.779
2017-12-17 13:10:00,29127.426,21256.336,12529.419
2017-12-17 13:20:00,29188.873,21250.762,12569.251
2017-12-17 13:30:00,29127.857,21264.08,12444.1455
2017-12-17 13:40:00,29121.26,21265.371,12436.028
2017-12-17 13:50:00,29103.955,21256.41,12455.358
2017-12-17 14:00:00,29092.178,21235.121,12413.39
2017-12-17 14:10:00,29056.969,21229.486,12409.849
2017-12-17 14:20:00,29000.828,21224.299,12395.434
2017-12-17 14:30:00,28887.607,21223.332,12398.829
2017-12-17 14:40:00,28697.633,21170.654,12389.711
2017-12-17 14:50:00,28534.545,21155.246,12388.456
2017-12-17 15:00:00,28600.32,21127.605,12378.71
2017-12-17 15:10:00,28519.734,21123.834,12391.562
2017-12-17 15:20:00,28364.703,21116.693,12306.705
2017-12-17 15:30:00,28277.592,21075.773,12243.771
2017-12-17 15:40:00,28100.428,21067.496,12247.533
2017-12-17 15:50:00,28091.826,21095.324,12224.422
2017-12-17 16:00:00,28089.988,21097.611,11965.354
2017-12-17 16:10:00,28073.037,21114.033,11668.857
2017-12-17 16:20:00,28028.154,21221.055,11551.326
2017-12-17 16:30:00,28047.855,21234.354,11249.566
2017-12-17 16:40:00,28234.383,21350.637,11158.146
2017-12-17 16:50:00,28570.963,21771.6,11723.3125
2017-12-17 17:00:00,28976.818,22364.389,13365.779
2017-12-17 17:10:00,29821.818,23789.467,15160.495
2017-12-17 17:20:00,31490.896,26468.004,16389.428
2017-12-17 17:30:00,34241.29,27806.068,16303.742
2017-12-17 17:40:00,35846.28,28344.613,16265.661
2017-12-17 17:50:00,35682.78,29422.664,16691.883
2017-12-17 18:00:00,36072.68,29322.684,16677.078
2017-12-17 18:10:00,37233.883,29258.451,16603.95
2017-12-17 18:20:00,37586.664,29275.691,16678.8
2017-12-17 18:30:00,37257.285,29235.498,16675.27
2017-12-17 18:40:00,36965.55,29237.705,16699.498
2017-12-17 18:50:00,36905.85,29181.266,16685.469
2017-12-17 19:00:00,36963.586,29101.164,16703.125
2017-12-17 19:10:00,37017.754,29148.152,16698.74
2017-12-17 19:20:00,37053.777,29092.775,16690.99
2017-12-17 19:30:00,36996.36,29052.611,16705.516
2017-12-17 19:40:00,36927.91,29068.904,16743.584
2017-12-17 19:50:00,36870.88,29051.674,16759.707
2017-12-17 20:00:00,36817.484,29014.941,16752.686
2017-12-17 20:10:00,36774.902,28903.08,16753.271
2017-12-17 20:20:00,36712.656,28907.53,16758.68
2017-12-17 20:30:00,36638.42,28907.404,16758.37
2017-12-17 20:40:00,36436.75,28850.74,16763.318
2017-12-17 20:50:00,36208.195,28773.256,16724.523
2017-12-17 21:00:00,35818.355,28651.021,16509.223
2017-12-17 21:10:00,35544.37,28456.215,16511.645
2017-12-17 21:20:00,35128.938,28217.932,16478.264
2017-12-17 21:30:00,34733.19,27935.73,16334.651
2017-12-17 21:40:00,34249.797,27766.96,16371.337
2017-12-17 21:50:00,33986.53,27640.658,16052.317
2017-12-17 22:00:00,33762.324,27432.703,15831.641
2017-12-17 22:10:00,33455.05,27011.068,15621.567
2017-12-17 22:20:00,32908.652,26751.13,15370.737
2017-12-17 22:30:00,32305.164,26203.64,15091.294
2017-12-17 22:40:00,31621.527,25738.951,14789.965
2017-12-17 22:50:00,30996.166,25319.791,14708.24
2017-12-17 23:00:00,30362.209,24788.662,14396.635
2017-12-17 23:10:00,29674.057,24144.533,14092.46
2017-12-17 23:20:00,29012.102,23436.637,13727.926
2017-12-17 23:30:00,28256.248,22838.854,13278.811
2017-12-17 23:40:00,27643.418,22330.328,12994.372
2017-12-17 23:50:00,27165.057,21947.742,12738.537
2017-12-18 00:00:00,26327.69,20852.414,11736.652
2017-12-18 00:10:00,25959.576,20500.25,11576.609
2017-12-18 00:20:00,25370.11,20021.39,11397.196
2017-12-18 00:30:00,25002.797,19631.92,11252.851
2017-12-18 00:40:00,24657.916,19258.604,11102.662
2017-12-18 00:50:00,24340.236,18876.914,10991.128
2017-12-18 01:00:00,23981.877,18583.01,10869.274
2017-12-18 01:10:00,23541.402,18286.234,10740.6
2017-12-18 01:20:00,23174.8,18021.328,10634.623
2017-12-18 01:30:00,22977.896,17725.879,10583.646
2017-12-18 01:40:00,22749.01,17517.346,10457.201
2017-12-18 01:50:00,22504.422,17167.65,10373.285
2017-12-18 02:00:00,22231.113,17085.113,10209.981
2017-12-18 02:10:00,22126.875,16764.291,10206.19
2017-12-18 02:20:00,21934.467,16679.701,10217.035
2017-12-18 02:30:00,21758.676,16526.26,10244.685
2017-12-18 02:40:00,21660.305,16425.854,10216.757
2017-12-18 02:50:00,21590.965,16291.527,10221.535
2017-12-18 03:00:00,21463.79,16251.941,10194.011
2017-12-18 03:10:00,21331.47,16268.723,10148.68
2017-12-18 03:20:00,21311.78,16171.182,10148.723
2017-12-18 03:30:00,21319.508,16263.346,10134.199
2017-12-18 03:40:00,21315.965,16263.346,10145.0
2017-12-18 03:50:00,21325.105,16269.835,10156.279
2017-12-18 04:00:00,21299.057,15873.555,9831.96
2017-12-18 04:10:00,21333.293,15878.64,9841.493
2017-12-18 04:20:00,21329.059,15906.254,9864.987
2017-12-18 04:30:00,21364.082,15913.386,9867.444
2017-12-18 04:40:00,21385.729,15986.582,9895.166
2017-12-18 04:50:00,21412.516,16134.193,9944.267
2017-12-18 05:00:00,21497.555,16326.988,10044.421
2017-12-18 05:10:00,21807.158,16647.186,10105.065
2017-12-18 05:20:00,22019.416,16817.707,10173.205
2017-12-18 05:30:00,22416.371,17075.195,10197.984
2017-12-18 05:40:00,22431.78,17112.469,10205.101
2017-12-18 05:50:00,22423.275,17096.809,10170.341
2017-12-18 06:00:00,22252.768,17102.46,10108.975
2017-12-18 06:10:00,22180.242,17056.596,10004.758
2017-12-18 06:20:00,21565.04,16800.398,9914.956
2017-12-18 06:30:00,21058.168,16480.904,9766.223
2017-12-18 06:40:00,20741.416,16373.095,9116.171
2017-12-18 06:50:00,20676.754,16337.539,8635.674
2017-12-18 07:00:00,20802.514,16394.91,8374.687
2017-12-18 07:10:00,20897.357,16574.963,8472.7
2017-12-18 07:20:00,20892.139,16702.986,8354.465
2017-12-18 07:30:00,20982.664,16805.37,8357.755
2017-12-18 07:40:00,21056.12,17064.979,8393.4795
2017-12-18 07:50:00,21082.88,17104.527,8504.443
2017-12-18 08:00:00,22245.42,17830.58,8515.204
2017-12-18 08:10:00,22594.889,18020.918,8454.169
2017-12-18 08:20:00,23263.2,18343.248,8532.1455
2017-12-18 08:30:00,23786.383,18740.648,8596.771
2017-12-18 08:40:00,24366.287,19183.398,8703.062
2017-12-18 08:50:00,24590.4,19605.945,8887.842
2017-12-18 09:00:00,25159.867,19850.81,9718.3545
2017-12-18 09:10:00,25361.521,20153.213,10008.031
2017-12-18 09:20:00,25317.568,20228.957,10216.453
2017-12-18 09:30:00,25349.816,20501.521,10246.459
2017-12-18 09:40:00,25300.65,20817.791,10480.902
2017-12-18 09:50:00,25579.0,21116.148,10949.521
2017-12-18 10:00:00,26020.896,21443.889,11347.078
2017-12-18 10:10:00,26369.213,21591.08,11742.271
2017-12-18 10:20:00,26902.285,21735.666,11886.1045
2017-12-18 10:30:00,27311.562,22016.955,12548.51
2017-12-18 10:40:00,27879.451,22258.682,12589.419
2017-12-18 10:50:00,28345.506,22553.414,12572.715
2017-12-18 11:00:00,28659.875,22836.719,12528.252
2017-12-18 11:10:00,29250.701,22889.773,12564.872
2017-12-18 11:20:00,29528.17,23220.781,12577.146
2017-12-18 11:30:00,29516.098,23469.453,12565.469
2017-12-18 11:40:00,29616.615,23631.2,12664.376
2017-12-18 11:50:00,29762.062,23988.373,12757.687
2017-12-18 12:00:00,29637.803,24090.52,12864.954
2017-12-18 12:10:00,29667.217,24201.459,12975.7705
2017-12-18 12:20:00,29815.459,24123.67,13021.114
2017-12-18 12:30:00,29760.363,24221.934,13012.848
2017-12-18 12:40:00,29964.879,24156.113,13077.96
2017-12-18 12:50:00,29845.047,24227.252,13084.4795
2017-12-18 13:00:00,29856.531,24251.785,13107.288
2017-12-18 13:10:00,29873.596,24301.691,13106.761
2017-12-18 13:20:00,30306.658,24345.684,13098.647
2017-12-18 13:30:00,30097.54,24382.809,13086.337
2017-12-18 13:40:00,30015.059,24369.895,13063.133
2017-12-18 13:50:00,29813.53,24426.148,13026.332
2017-12-18 14:00:00,29831.805,24502.225,12968.238
2017-12-18 14:10:00,29844.488,24512.447,12960.043
2017-12-18 14:20:00,29861.736,24612.146,12914.1045
2017-12-18 14:30:00,29942.797,24653.219,12957.55
2017-12-18 14:40:00,29963.797,24690.873,12949.8
2017-12-18 14:50:00,29959.396,25306.01,12900.103
2017-12-18 15:00:00,30081.916,25434.092,12902.824
2017-12-18 15:10:00,30118.217,25528.646,12905.26
2017-12-18 15:20:00,30158.924,25600.85,12866.926
2017-12-18 15:30:00,30205.6,25582.604,12896.211
2017-12-18 15:40:00,30314.133,25621.562,12868.603
2017-12-18 15:50:00,30422.559,25626.29,12794.325
2017-12-18 16:00:00,30573.549,25719.68,12430.16
2017-12-18 16:10:00,30631.78,25499.994,12156.954
2017-12-18 16:20:00,30664.158,24985.92,12028.224
2017-12-18 16:30:00,30714.402,24976.238,11768.21
2017-12-18 16:40:00,31060.344,25317.734,11794.455
2017-12-18 16:50:00,31640.564,26060.871,12359.984
2017-12-18 17:00:00,32571.625,27000.08,13539.164
2017-12-18 17:10:00,34210.703,29120.574,15499.835
2017-12-18 17:20:00,36544.07,30939.828,16749.398
2017-12-18 17:30:00,38615.715,32501.207,16785.26
2017-12-18 17:40:00,39587.477,32547.396,16674.465
2017-12-18 17:50:00,39261.777,32868.508,17112.242
2017-12-18 18:00:00,39275.895,32932.457,17133.537
2017-12-18 18:10:00,39469.645,32866.152,17037.402
2017-12-18 18:20:00,39396.83,32814.56,17079.746
2017-12-18 18:30:00,38982.508,32733.848,17074.37
2017-12-18 18:40:00,38748.543,32533.527,17046.078
2017-12-18 18:50:00,38694.047,32508.146,17062.873
2017-12-18 19:00:00,38669.555,32490.926,17064.29
2017-12-18 19:10:00,38666.152,32482.428,17051.768
2017-12-18 19:20:00,38624.336,32394.277,17030.002
2017-12-18 19:30:00,38413.168,32220.432,17017.258
2017-12-18 19:40:00,38122.035,32051.186,16998.582
2017-12-18 19:50:00,37985.906,32002.104,16988.428
2017-12-18 20:00:00,37917.195,31935.535,17001.146
2017-12-18 20:10:00,37884.06,31948.867,17002.377
2017-12-18 20:20:00,37791.86,31888.65,16964.781
2017-12-18 20:30:00,37568.746,31829.35,16942.773
2017-12-18 20:40:00,37302.004,31613.725,16916.002
2017-12-18 20:50:00,37032.76,31358.703,16761.012
2017-12-18 21:00:00,36596.727,31112.527,16555.615
2017-12-18 21:10:00,36267.195,30811.812,16474.342
2017-12-18 21:20:00,35796.527,30464.354,16385.518
2017-12-18 21:30:00,35313.957,30004.406,16195.757
2017-12-18 21:40:00,34767.805,29424.58,16224.434
2017-12-18 21:50:00,34472.91,28976.867,15967.876
2017-12-18 22:00:00,34125.547,28458.08,15631.4375
2017-12-18 22:10:00,33720.703,27745.262,15375.149
2017-12-18 22:20:00,33102.09,27370.977,15163.58
2017-12-18 22:30:00,32519.645,26790.402,14887.608
2017-12-18 22:40:00,31847.154,26254.984,14610.452
2017-12-18 22:50:00,31195.197,25799.248,14570.223
2017-12-18 23:00:00,30546.23,25137.229,14324.936
2017-12-18 23:10:00,29779.023,24495.709,14050.495
2017-12-18 23:20:00,29106.166,23787.58,13755.557
2017-12-18 23:30:00,28354.896,23249.725,13329.891
2017-12-18 23:40:00,27779.164,22695.47,13049.154
2017-12-18 23:50:00,27201.578,22246.072,12872.753
2017-12-19 00:00:00,26333.082,20984.139,11839.084
2017-12-19 00:10:00,25948.08,20718.854,11699.702
2017-12-19 00:20:00,25389.809,20252.596,11483.843
2017-12-19 00:30:00,24992.072,19922.645,11274.117
2017-12-19 00:40:00,24646.668,19530.598,11143.613
2017-12-19 00:50:00,24345.193,19189.383,10974.262
2017-12-19 01:00:00,23999.943,18868.086,10840.87
2017-12-19 01:10:00,23560.959,18560.809,10711.926
2017-12-19 01:20:00,23188.654,18267.367,10591.38
2017-12-19 01:30:00,22988.88,18016.24,10532.905
2017-12-19 01:40:00,22780.229,17814.549,10397.342
2017-12-19 01:50:00,22530.541,17581.893,10298.049
2017-12-19 02:00:00,22290.814,17390.557,10159.778
2017-12-19 02:10:00,22150.738,17179.758,10126.53
2017-12-19 02:20:00,21998.764,17047.627,10101.982
2017-12-19 02:30:00,21843.916,16928.773,10066.831
2017-12-19 02:40:00,21754.096,16812.254,10037.032
2017-12-19 02:50:00,21639.938,16702.156,10019.543
2017-12-19 03:00:00,21513.738,16653.658,9999.416
2017-12-19 03:10:00,21420.9,16668.896,9993.185
2017-12-19 03:20:00,21421.385,16498.941,10002.602
2017-12-19 03:30:00,21354.412,16665.936,9997.569
2017-12-19 03:40:00,21353.326,16669.744,10033.24
2017-12-19 03:50:00,21347.533,16662.26,10009.418
2017-12-19 04:00:00,21257.25,16492.852,9848.562
2017-12-19 04:10:00,21314.646,16495.512,9846.949
2017-12-19 04:20:00,21332.607,16500.455,9854.753
2017-12-19 04:30:00,21362.324,16516.322,9860.194
2017-12-19 04:40:00,21355.928,16566.518,9911.003
2017-12-19 04:50:00,21435.518,16666.291,9955.032
2017-12-19 05:00:00,21615.326,16876.754,10049.588
2017-12-19 05:10:00,21905.062,17092.469,10102.894
2017-12-19 05:20:00,22112.736,17193.275,10171.02
2017-12-19 05:30:00,22519.754,17430.62,10197.267
2017-12-19 05:40:00,22528.215,17487.209,10200.2295
2017-12-19 05:50:00,22513.424,17508.193,10204.836
2017-12-19 06:00:00,22416.514,17469.957,10164.595
2017-12-19 06:10:00,22395.576,17487.635,10080.013
2017-12-19 06:20:00,21852.244,17301.15,9995.727
2017-12-19 06:30:00,21363.824,16943.385,9803.123
2017-12-19 06:40:00,21034.135,16779.791,9165.794
2017-12-19 06:50:00,20971.398,16772.008,8741.648
2017-12-19 07:00:00,21108.23,16796.062,8361.225
2017-12-19 07:10:00,21286.545,16925.379,8337.342
2017-12-19 07:20:00,21391.477,17061.336,8345.48
2017-12-19 07:30:00,21461.73,17107.074,8321.479
2017-12-19 07:40:00,21587.424,17365.418,8370.164
2017-12-19 07:50:00,21603.787,17331.135,8392.391
2017-12-19 08:00:00,22715.908,17882.795,8587.072
2017-12-19 08:10:00,23074.61,18203.287,8541.38
2017-12-19 08:20:00,23707.178,18599.035,8573.878
2017-12-19 08:30:00,24135.092,18980.623,8553.514
2017-12-19 08:40:00,24839.357,19483.074,8677.203
2017-12-19 08:50:00,25405.572,19718.768,9022.873
2017-12-19 09:00:00,26091.873,19989.346,9158.08
2017-12-19 09:10:00,26518.963,20305.355,9298.117
2017-12-19 09:20:00,26648.111,20437.764,9413.472
2017-12-19 09:30:00,26713.363,20699.176,9564.026
2017-12-19 09:40:00,26845.31,20973.918,9581.568
2017-12-19 09:50:00,27008.398,21314.05,9528.297
2017-12-19 10:00:00,27499.125,21611.32,9682.135
2017-12-19 10:10:00,27778.979,21776.547,9832.707
2017-12-19 10:20:00,28293.756,21902.23,10188.93
2017-12-19 10:30:00,28416.322,22130.549,10305.436
2017-12-19 10:40:00,28865.303,22245.354,10382.0
2017-12-19 10:50:00,29150.031,22390.863,10403.739
2017-12-19 11:00:00,29500.209,22653.021,10782.772
2017-12-19 11:10:00,30042.885,22979.576,10780.6455
2017-12-19 11:20:00,30221.766,23339.826,10773.827
2017-12-19 11:30:00,30024.6,23684.025,10756.67
